"id","breedtegraad","lengtegraad","weergavenaam","plaatsnaam","landcode","landnaam","status","status_uitleg","statusvolgorde","markerkleur","actief","oppervlakte_ha","oppervlakte","markergrootte","ontstaansdatum","ontstaansdatum_iso","duur_dagen","duur","detecties_24u","detecties_7d","uren_sinds_update","brandgevaar","status_bijgewerkt","bron_bijgewerkt_utc","opgehaald_utc","bron","bron_url"
"575211",38.6603,16.1088,"Vibo Valentia","Vibo Valentia","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,165,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.870Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581368",39.2338,42.6995,"Bosbrand in Turkije",,"TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",25,"25 hectare",1.05,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,115,"Onbekend","4 augustus 2026 om 07:42","2026-08-04T05:42:33.870Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584016",38.4145,40.4939,"Bosbrand in Turkije",,"TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,94,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.870Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581377",38.0003,41.9355,"Siirt","Siirt","TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"27 juli 2026","2026-07-27",8,"8 dagen",0,0,115,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.870Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575219",41.7595,-8.5384,"Ribeira","Ribeira","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"26 juli 2026","2026-07-26",8,"8 dagen",0,0,165,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.870Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575221",41.7564,-8.5382,"Ribeira","Ribeira","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"26 juli 2026","2026-07-26",8,"8 dagen",0,0,165,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.871Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575220",41.7574,-8.5392,"Ribeira","Ribeira","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"26 juli 2026","2026-07-26",8,"8 dagen",0,0,165,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.871Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575222",41.7571,-8.5347,"Serdedelo","Serdedelo","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",31,"31 hectare",1.1,"26 juli 2026","2026-07-26",8,"8 dagen",0,0,165,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.871Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575208",39.2362,16.2568,"Dipignano","Dipignano","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"26 juli 2026","2026-07-26",8,"8 dagen",0,0,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.871Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592399",37.4363,-2.3568,"Purchena","Purchena","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",7,"7 hectare",0.77,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,21,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.872Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"574993",45.1502,7.0417,"Mompantero","Mompantero","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",10,"10 hectare",0.85,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.872Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575226",41.5962,-8.494,"Cabanelas","Cabanelas","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,165,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.872Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575199",40.9496,16.5463,"Toritto","Toritto","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",279,"279 hectare",1.57,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.872Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580739",38.2499,15.7601,"Scilla","Scilla","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,118,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.873Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575228",37.9113,12.7866,"Trapani","Trapani","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",7,"7 hectare",0.77,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.873Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575265",41.9352,16.0439,"Peschici","Peschici","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",49,"49 hectare",1.2,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,161,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.873Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584057",41.8361,15.7578,"Cagnano Varano","Cagnano Varano","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",41,"41 hectare",1.16,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,92,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.874Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581350",42.0758,19.5627,"Shkodër","Shkodër","AL","Albanië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,116,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.874Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581345",47.9881,23.9067,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,116,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.874Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575236",47.6725,21.6528,"Hajdúhadház","Hajdúhadház","HU","Hongarije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.874Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575196",41.8692,15.6593,"Cagnano Varano","Cagnano Varano","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",26,"26 hectare",1.06,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.874Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580733",46.4061,32.4905,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",119,"119 hectare",1.39,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,118,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.875Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575203",39.3953,17.0429,"Cirò","Cirò","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",304,"304 hectare",1.59,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,165,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.875Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581355",38.6807,22.7626,"Bosbrand in Griekenland",,"EL","Griekenland","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,116,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.875Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580734",46.4335,32.4789,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",36,"36 hectare",1.13,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,118,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.875Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580749",46.1979,33.1777,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",607,"607 hectare",1.74,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,118,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.876Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577245",33.1155,35.1683,"Alma Chaab","Alma Chaab","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",9,"9 hectare",0.83,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,139,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.876Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575200",39.9315,15.7803,"Tortora","Tortora","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",21,"21 hectare",1.01,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.876Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580996",49.9572,4.8381,"Gedinne","Gedinne","BE","België","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",7,"7 hectare",0.77,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,118,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.876Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575308",37.036,6.4462,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",787,"787 hectare",1.8,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,160,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.877Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577295",41.3814,13.3515,"Monte San Biagio","Monte San Biagio","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,136,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.877Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"574982",43.5517,3.8081,"Fabrègues","Fabrègues","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.877Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584066",43.5481,5.988,"Barjols","Barjols","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,91,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.877Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584065",43.5501,5.9848,"Barjols","Barjols","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,91,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.878Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"574942",43.5417,5.9922,"Barjols","Barjols","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",213,"213 hectare",1.51,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,167,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.878Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575202",39.5701,15.8884,"Bonifati","Bonifati","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",40,"40 hectare",1.15,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,166,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.878Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575207",39.3441,16.0643,"Paola","Paola","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",22,"22 hectare",1.02,"26 juli 2026","2026-07-26",9,"9 dagen",0,0,165,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.878Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575294",36.1333,7.3985,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",189,"189 hectare",1.49,"25 juli 2026","2026-07-25",9,"9 dagen",0,0,160,"Onbekend","4 augustus 2026 om 07:42","2026-08-04T05:42:33.879Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575234",39.9995,-8.6484,"Almagreira","Almagreira","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",18,"18 hectare",0.98,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,165,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.879Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581060",52.0687,13.0397,"Jüterbog, Stadt","Jüterbog, Stadt","DE","Duitsland","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",30,"30 hectare",1.09,"25 juli 2026","2026-07-25",10,"10 dagen",0,2,117,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.880Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577212",39.2998,9.362,"Sinnai","Sinnai","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",11,"11 hectare",0.87,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,142,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.880Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575198",40.4222,-4.8516,"Navatalgordo","Navatalgordo","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,166,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.880Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575077",43.5153,10.892,"Montaione","Montaione","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,166,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.881Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575298",36.2823,8.6552,"Bosbrand in Tunesië",,"TN","Tunesië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,160,"Onbekend","4 augustus 2026 om 07:42","2026-08-04T05:42:33.881Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575204",39.3255,17.0733,"Cirò Marina","Cirò Marina","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",67,"67 hectare",1.26,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.881Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575229",40.6889,8.6423,"Cargeghe","Cargeghe","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",11,"11 hectare",0.87,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,165,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.882Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575304",36.3747,3.5995,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",41,"41 hectare",1.16,"23 juli 2026","2026-07-23",12,"12 dagen",0,0,160,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.919Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580989",42.0207,19.4554,"Shkodër","Shkodër","AL","Albanië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,118,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.882Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592437",43.5624,22.9246,"Bosbrand in Bulgarije",,"BG","Bulgarije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,20,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.882Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577296",41.2454,13.5682,"Gaeta","Gaeta","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,136,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.882Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575201",39.8332,15.8055,"Scalea","Scalea","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",22,"22 hectare",1.02,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,166,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.883Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575210",38.6937,16.2259,"Filogaso","Filogaso","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",21,"21 hectare",1.01,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,165,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.883Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592455",33.3527,35.4587,"Choukine","Choukine","LB","Libanon","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",2,"2 hectare",0.5,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,19,"Zeer hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.884Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592442",43.8,26.9814,"Bosbrand in Bulgarije",,"BG","Bulgarije","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",12,"12 hectare",0.89,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,20,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.884Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584017",38.4116,40.4991,"Bosbrand in Turkije",,"TR","Turkije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",21,"21 hectare",1.01,"25 juli 2026","2026-07-25",10,"10 dagen",1,0,93,"Extreem","4 augustus 2026 om 07:42","2026-08-04T05:42:33.885Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"570518",39.8913,-0.2558,"Nules","Nules","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",9222,"9.222 hectare",2.33,"25 juli 2026","2026-07-25",10,"10 dagen",0,13,213,"Hoog","4 augustus 2026 om 07:42","2026-08-04T05:42:33.885Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592247",44.9759,-0.977,"Sainte-Hélène","Sainte-Hélène","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",7,"7 hectare",0.77,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,22,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.885Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592248",44.9735,-1.0076,"Lacanau","Lacanau","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"25 juli 2026","2026-07-25",10,"10 dagen",0,1,22,"Gemiddeld","4 augustus 2026 om 07:42","2026-08-04T05:42:33.886Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592380",44.7732,-1.1566,"Arès","Arès","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",49,"49 hectare",1.2,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,21,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.886Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577188",43.5653,2.3118,"Valdurenque","Valdurenque","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,142,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.887Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"572347",42.4928,2.2591,"Nyer","Nyer","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",43,"43 hectare",1.17,"25 juli 2026","2026-07-25",10,"10 dagen",0,2,190,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.887Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575014",45.8665,8.2255,"Cravagliana","Cravagliana","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",30,"30 hectare",1.09,"25 juli 2026","2026-07-25",10,"10 dagen",0,1,166,"Laag","4 augustus 2026 om 07:42","2026-08-04T05:42:33.888Z","2026-08-04T05:57:47Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
